Sıcaklık,Nem,Işık,Toprak_Nemi,Yağmur,Fan_Durumu,Pompa_Durumu,Led_Durumu,Isıtıcı_Durumu
17.1,89,13603,51,1,0,0,0,1
39.1,44,9974,92,0,1,0,0,0
27.7,42,6539,62,1,0,0,0,0
19.2,31,13444,52,0,0,0,0,0
33.3,48,4625,87,0,1,0,0,0
38.7,95,7182,54,0,1,0,0,0
35.9,55,11528,89,0,1,0,0,0
26.7,75,7503,92,1,0,0,0,0
10.7,86,7247,34,0,0,1,0,1
24.7,42,14685,95,1,0,0,0,0
38.6,88,2328,59,0,1,0,1,0
36.2,48,1846,44,1,1,0,1,0
15.8,46,2166,83,0,0,0,1,1
22.6,91,1541,11,1,0,1,1,0
38.5,56,5463,53,0,1,0,0,0
32.8,63,10529,17,1,1,1,0,0
14.4,85,2815,59,0,0,0,1,1
19.3,93,14317,34,0,0,1,0,0
36.6,80,14121,12,0,1,1,0,0
33.1,55,9801,93,0,1,0,0,0
38.1,75,14832,72,0,1,0,0,0
35.1,51,14813,91,0,1,0,0,0
33.5,72,8802,68,1,1,0,0,0
35.6,92,10754,84,1,1,0,0,0
31.7,69,5302,88,0,1,0,0,0
31.2,71,13934,20,1,1,1,0,0
31.7,57,4566,69,1,1,0,0,0
24.5,38,12927,49,1,0,0,0,0
23.3,67,1802,72,1,0,0,1,0
29.9,32,8407,22,0,1,1,0,0
35.5,43,6665,61,0,1,0,0,0
20.7,54,6698,22,1,0,1,0,0
23.0,91,12596,18,1,0,1,0,0
17.0,35,6209,46,0,0,0,0,1
30.9,77,6647,71,1,1,0,0,0
36.0,42,11282,82,1,1,0,0,0
39.7,83,13902,85,0,1,0,0,0
35.0,95,8540,70,0,1,0,0,0
10.6,32,11270,55,0,0,0,0,1
39.8,83,14580,71,0,1,0,0,0
38.7,37,6227,97,1,1,0,0,0
20.6,60,10201,64,1,0,0,0,0
38.0,42,10995,55,0,1,0,0,0
17.0,40,10636,80,1,0,0,0,1
28.1,55,8217,68,1,1,0,0,0
24.7,42,10735,82,0,0,0,0,0
10.7,87,7194,84,0,0,0,0,1
36.3,72,13149,27,0,1,1,0,0
34.6,78,3617,11,1,1,1,0,0
28.2,30,8847,15,0,1,1,0,0
34.0,62,5964,85,0,1,0,0,0
37.1,68,14656,32,0,1,1,0,0
16.8,86,1031,69,0,0,0,1,1
18.4,30,12142,57,1,0,0,0,0
24.7,41,6128,65,1,0,0,0,0
11.8,32,5704,59,0,0,0,0,1
22.1,52,10466,67,0,0,0,0,0
14.5,80,2242,23,1,0,1,1,1
23.9,47,10108,20,0,0,1,0,0
12.2,37,13814,43,1,0,0,0,1
21.0,69,151,68,0,0,0,1,0
23.3,53,12868,92,0,0,0,0,0
16.7,61,13731,95,0,0,0,0,1
35.8,90,7704,94,1,1,0,0,0
24.7,46,2579,38,1,0,1,1,0
10.7,42,10166,94,1,0,0,0,1
35.9,48,3350,36,1,1,1,0,0
33.1,58,1912,18,0,1,1,1,0
13.9,64,6032,41,1,0,0,0,1
30.5,76,4108,81,0,1,0,0,0
29.9,59,13550,50,1,1,0,0,0
27.7,33,10715,38,0,0,1,0,0
32.1,31,10417,43,0,1,0,0,0
13.5,44,3271,86,1,0,0,0,1
12.9,81,2229,68,0,0,0,1,1
35.0,76,4201,27,0,1,1,0,0
29.1,64,1651,45,0,1,0,1,0
30.0,46,9590,43,1,1,0,0,0
34.5,52,13505,96,0,1,0,0,0
12.8,70,3736,22,1,0,1,0,1
35.5,50,2924,34,0,1,1,1,0
18.6,95,14816,23,1,0,1,0,0
39.8,45,9250,48,1,1,0,0,0
33.2,78,4769,80,1,1,0,0,0
16.7,60,11258,55,0,0,0,0,1
14.7,49,770,55,0,0,0,1,1
10.5,57,6251,17,0,0,1,0,1
37.8,90,1666,82,1,1,0,1,0
16.8,46,9024,40,1,0,0,0,1
12.0,79,2934,53,0,0,0,1,1
14.2,33,621,63,1,0,0,1,1
15.1,77,7400,16,0,0,1,0,1
16.0,80,10829,88,1,0,0,0,1
27.3,75,14424,100,0,0,0,0,0
32.4,53,3657,88,0,1,0,0,0
25.0,47,3869,73,0,0,0,0,0
22.3,60,8342,91,1,0,0,0,0
28.9,37,12090,76,0,1,0,0,0
13.2,57,13326,37,1,0,1,0,1
23.9,91,2281,95,0,0,0,1,0
19.6,58,11169,100,0,0,0,0,0
31.8,67,11972,63,0,1,0,0,0
14.2,76,6940,83,1,0,0,0,1
12.4,47,6681,59,1,0,0,0,1
15.1,73,3667,27,1,0,1,0,1
33.0,89,8355,51,1,1,0,0,0
19.3,49,2847,66,0,0,0,1,0
17.6,40,5665,95,1,0,0,0,1
22.5,76,12701,13,0,0,1,0,0
22.2,59,12770,45,0,0,0,0,0
39.6,70,14133,88,1,1,0,0,0
24.8,54,11255,28,1,0,1,0,0
25.1,88,9921,69,0,1,0,0,0
21.6,90,1999,81,0,0,0,1,0
24.9,62,8693,81,0,0,0,0,0
14.3,81,5192,100,1,0,0,0,1
20.4,88,10834,47,1,0,0,0,0
22.1,82,5161,43,0,0,0,0,0
17.4,95,9216,40,1,0,0,0,1
33.7,34,5127,11,1,1,1,0,0
13.8,76,9101,30,1,0,1,0,1
28.1,36,8331,36,0,1,1,0,0
15.6,74,9678,90,1,0,0,0,1
20.8,61,11404,19,1,0,1,0,0
37.2,47,10344,29,0,1,1,0,0
26.7,95,4412,60,1,1,0,0,0
18.1,87,3208,34,0,0,1,0,0
23.7,45,8236,70,0,0,0,0,0
21.6,41,11380,67,0,0,0,0,0
16.2,74,2664,82,0,0,0,1,1
19.4,39,10266,100,1,0,0,0,0
35.4,46,6125,11,0,1,1,0,0
18.8,65,7412,72,1,0,0,0,0
22.0,31,4994,59,1,0,0,0,0
11.4,30,3559,73,1,0,0,0,1
21.7,76,953,64,1,0,0,1,0
18.5,65,14009,83,1,0,0,0,0
14.9,35,4082,65,1,0,0,0,1
37.8,83,2619,20,1,1,1,1,0
15.2,31,4503,24,0,0,1,0,1
11.8,56,12214,32,1,0,1,0,1
10.1,35,6653,40,1,0,0,0,1
29.6,88,10643,65,0,1,0,0,0
38.5,47,12383,80,1,1,0,0,0
30.2,39,9236,91,0,1,0,0,0
17.6,87,5837,16,0,0,1,0,1
39.0,48,8433,33,1,1,1,0,0
30.3,44,13219,71,1,1,0,0,0
24.7,66,12766,18,1,0,1,0,0
35.3,69,455,53,0,1,0,1,0
38.3,38,9294,44,0,1,0,0,0
26.3,39,12314,68,0,0,0,0,0
25.8,79,9541,95,0,1,0,0,0
25.9,42,10518,86,0,0,0,0,0
15.0,37,1251,91,0,0,0,1,1
13.5,57,6499,21,1,0,1,0,1
27.8,40,13028,98,1,0,0,0,0
34.9,46,10420,44,1,1,0,0,0
30.6,50,9015,88,0,1,0,0,0
15.1,90,10167,18,0,0,1,0,1
11.0,86,11349,98,0,0,0,0,1
39.0,36,4105,47,0,1,0,0,0
26.6,74,10009,44,1,0,0,0,0
28.9,75,12337,81,1,1,0,0,0
19.4,64,11926,46,1,0,0,0,0
15.1,62,12812,77,1,0,0,0,1
12.9,40,10074,36,0,0,1,0,1
22.2,79,7372,88,0,0,0,0,0
27.6,63,154,18,1,0,1,1,0
10.0,77,2074,59,0,0,0,1,1
10.1,80,2797,72,0,0,0,1,1
32.0,52,10,12,0,1,1,1,0
10.8,59,4748,96,1,0,0,0,1
31.1,67,2678,43,1,1,0,1,0
36.3,41,11969,67,0,1,0,0,0
23.0,61,1492,30,0,0,1,1,0
33.4,78,13932,40,1,1,0,0,0
24.4,59,13474,23,1,0,1,0,0
22.9,34,2033,98,0,0,0,1,0
32.5,79,13392,55,0,1,0,0,0
38.8,60,10324,81,0,1,0,0,0
25.0,52,14917,31,1,0,1,0,0
39.4,36,7709,74,0,1,0,0,0
36.9,58,4936,12,1,1,1,0,0
11.8,30,4440,39,1,0,1,0,1
32.1,32,9210,70,1,1,0,0,0
29.7,38,6945,20,1,1,1,0,0
28.6,40,12719,90,0,1,0,0,0
38.5,33,12798,99,0,1,0,0,0
11.6,81,8442,91,0,0,0,0,1
33.6,47,9151,78,1,1,0,0,0
31.7,81,13205,28,1,1,1,0,0
27.4,53,334,85,0,0,0,1,0
21.4,54,2692,82,0,0,0,1,0
15.2,48,5400,86,1,0,0,0,1
24.5,91,11276,92,1,0,0,0,0
33.7,44,3319,36,1,1,1,0,0
11.2,90,11290,90,1,0,0,0,1
14.3,30,2391,30,1,0,1,1,1
34.4,91,14834,14,1,1,1,0,0
39.6,73,3231,98,1,1,0,0,0
14.3,54,9416,81,0,0,0,0,1
30.4,53,9309,30,1,1,1,0,0
32.1,47,4516,40,0,1,0,0,0
38.2,67,9228,86,0,1,0,0,0
32.5,65,5210,91,1,1,0,0,0
29.5,58,12705,61,0,1,0,0,0
36.6,38,7297,13,1,1,1,0,0
39.6,77,13815,33,0,1,1,0,0
19.9,75,12778,69,0,0,0,0,0
19.4,73,2113,93,1,0,0,1,0
39.8,66,10456,36,1,1,1,0,0
28.7,57,13132,66,1,1,0,0,0
25.4,37,5850,45,0,0,0,0,0
37.7,86,4427,66,1,1,0,0,0
23.8,78,7745,67,0,0,0,0,0
37.7,93,6553,80,0,1,0,0,0
36.2,48,14354,57,1,1,0,0,0
22.9,34,7253,14,1,0,1,0,0
16.3,43,13962,19,1,0,1,0,1
15.0,95,10190,29,1,0,1,0,1
35.6,30,9501,55,0,1,0,0,0
23.3,69,8504,86,0,0,0,0,0
26.5,50,10526,76,1,0,0,0,0
24.1,57,5212,12,1,0,1,0,0
23.5,84,9762,100,0,0,0,0,0
14.2,77,8613,23,1,0,1,0,1
30.2,80,10804,85,0,1,0,0,0
22.5,41,10431,39,0,0,1,0,0
34.8,90,7344,58,0,1,0,0,0
30.1,70,3550,96,1,1,0,0,0
21.2,35,12843,100,0,0,0,0,0
22.9,79,9283,23,1,0,1,0,0
27.3,50,5493,11,0,0,1,0,0
29.9,80,4879,69,1,1,0,0,0
35.3,95,2188,84,1,1,0,1,0
18.5,32,12293,63,1,0,0,0,0
12.9,71,9675,54,0,0,0,0,1
28.8,36,8442,46,0,1,0,0,0
22.4,95,14047,97,0,0,0,0,0
13.3,39,726,57,1,0,0,1,1
37.3,81,4458,19,1,1,1,0,0
11.0,53,14783,29,0,0,1,0,1
17.4,68,2600,25,0,0,1,1,1
12.1,33,8416,28,1,0,1,0,1
19.4,50,13379,83,0,0,0,0,0
28.0,45,8664,57,1,0,0,0,0
36.4,50,3630,37,1,1,1,0,0
18.9,80,13757,67,1,0,0,0,0
20.3,37,3870,10,0,0,1,0,0
10.3,48,5879,89,1,0,0,0,1
21.3,66,5074,34,0,0,1,0,0
28.2,33,12022,11,0,1,1,0,0
34.1,87,12863,80,1,1,0,0,0
20.2,35,11395,29,1,0,1,0,0
35.7,72,4781,57,0,1,0,0,0
31.8,46,13416,99,1,1,0,0,0
39.5,58,12956,10,1,1,1,0,0
35.6,32,12884,40,0,1,0,0,0
32.2,36,2498,51,1,1,0,1,0
14.4,68,5550,49,0,0,0,0,1
24.0,83,3102,52,0,0,0,0,0
11.8,33,190,12,0,0,1,1,1
35.6,88,14922,55,0,1,0,0,0
16.9,84,12054,30,0,0,1,0,1
15.1,74,8613,62,0,0,0,0,1
26.9,39,967,62,0,0,0,1,0
35.9,85,7514,98,1,1,0,0,0
16.1,41,1821,68,0,0,0,1,1
39.2,30,14747,33,1,1,1,0,0
31.3,84,5698,16,0,1,1,0,0
22.0,70,11736,69,1,0,0,0,0
20.4,34,7391,38,1,0,1,0,0
18.2,82,8051,30,1,0,1,0,0
11.6,95,10842,50,1,0,0,0,1
25.7,35,13182,42,1,0,0,0,0
24.2,87,6532,63,1,0,0,0,0
26.6,35,1836,72,1,0,0,1,0
34.1,42,8991,30,0,1,1,0,0
19.3,41,13420,89,0,0,0,0,0
37.1,66,1036,23,0,1,1,1,0
10.3,39,8952,10,0,0,1,0,1
26.8,94,13374,53,0,1,0,0,0
25.5,64,330,25,1,0,1,1,0
30.7,94,1010,17,1,1,1,1,0
24.8,45,6754,99,1,0,0,0,0
33.8,60,2674,90,1,1,0,1,0
17.5,93,10830,43,1,0,0,0,1
37.7,87,7651,27,1,1,1,0,0
26.8,70,13899,53,0,0,0,0,0
33.6,39,3663,89,0,1,0,0,0
34.9,34,13684,57,0,1,0,0,0
39.0,71,1826,71,0,1,0,1,0
25.1,35,9763,63,0,0,0,0,0
13.3,53,8766,17,0,0,1,0,1
29.1,85,13358,85,1,1,0,0,0
39.1,94,8323,44,0,1,0,0,0
15.4,86,7746,77,1,0,0,0,1
21.5,70,10842,37,0,0,1,0,0
34.3,46,2722,17,0,1,1,1,0
21.6,47,236,51,1,0,0,1,0
17.6,34,3776,95,0,0,0,0,1
16.7,48,7867,30,0,0,1,0,1
31.9,69,10547,54,0,1,0,0,0
27.0,78,14161,35,0,1,1,0,0
38.6,38,14487,35,1,1,1,0,0
20.2,73,14631,84,0,0,0,0,0
37.8,67,12726,43,0,1,0,0,0
23.9,50,13533,78,0,0,0,0,0
33.0,65,13318,77,0,1,0,0,0
35.7,79,6730,64,1,1,0,0,0
24.8,50,5990,75,1,0,0,0,0
27.2,54,7164,16,0,0,1,0,0
29.6,31,12810,40,0,1,0,0,0
20.4,87,11227,74,1,0,0,0,0
33.7,76,1809,57,0,1,0,1,0
35.5,66,7627,37,1,1,1,0,0
13.9,56,12281,61,1,0,0,0,1
21.4,87,8251,72,1,0,0,0,0
24.6,49,2211,53,1,0,0,1,0
20.5,78,12973,26,0,0,1,0,0
12.7,35,7954,100,0,0,0,0,1
10.8,88,8763,44,1,0,0,0,1
24.8,64,531,32,1,0,1,1,0
34.5,90,9498,24,0,1,1,0,0
28.6,62,10662,17,1,1,1,0,0
25.3,47,10439,51,0,0,0,0,0
31.6,42,3217,86,0,1,0,0,0
15.9,46,8987,85,1,0,0,0,1
22.6,32,3753,83,0,0,0,0,0
17.4,31,11500,62,1,0,0,0,1
12.3,73,3125,91,0,0,0,0,1
28.4,91,12765,74,0,1,0,0,0
20.4,53,8392,21,0,0,1,0,0
30.0,77,5996,94,0,1,0,0,0
11.8,90,7918,70,0,0,0,0,1
12.6,57,1501,73,1,0,0,1,1
21.2,94,2272,46,0,0,0,1,0
16.6,50,3863,77,0,0,0,0,1
11.0,55,1987,11,0,0,1,1,1
33.7,78,644,53,0,1,0,1,0
25.2,59,9086,99,0,0,0,0,0
33.6,70,5345,40,1,1,0,0,0
38.1,30,12393,31,0,1,1,0,0
19.5,71,9256,89,1,0,0,0,0
22.9,46,3944,47,1,0,0,0,0
26.3,51,11886,97,1,0,0,0,0
14.6,47,14018,33,1,0,1,0,1
17.7,49,1324,73,1,0,0,1,1
33.9,85,10584,62,1,1,0,0,0
15.5,55,4957,39,1,0,1,0,1
26.0,66,5819,40,1,0,0,0,0
28.6,79,2643,96,1,1,0,1,0
37.1,46,10478,12,1,1,1,0,0
30.0,45,877,96,1,1,0,1,0
13.2,73,3406,60,0,0,0,0,1
30.7,91,10147,96,0,1,0,0,0
34.0,91,10390,50,0,1,0,0,0
36.8,57,10536,61,1,1,0,0,0
34.3,95,2082,75,1,1,0,1,0
15.8,52,1701,62,1,0,0,1,1
23.5,32,7911,18,1,0,1,0,0
32.4,95,11416,18,1,1,1,0,0
23.2,92,2552,46,0,0,0,1,0
33.8,49,14007,67,1,1,0,0,0
27.1,75,11010,19,1,0,1,0,0
33.7,73,108,15,1,1,1,1,0
39.1,90,962,90,0,1,0,1,0
16.7,81,795,94,0,0,0,1,1
11.4,80,14880,10,0,0,1,0,1
22.7,55,1096,87,0,0,0,1,0
20.4,50,13168,44,1,0,0,0,0
22.7,39,5322,23,1,0,1,0,0
25.2,30,8867,77,1,0,0,0,0
24.9,76,9543,73,0,0,0,0,0
17.2,61,8395,47,1,0,0,0,1
32.6,66,13689,42,0,1,0,0,0
10.9,39,2480,42,1,0,0,1,1
37.5,76,13029,36,0,1,1,0,0
37.6,60,12049,91,1,1,0,0,0
31.1,57,979,36,0,1,1,1,0
13.9,44,12887,35,1,0,1,0,1
13.2,40,14016,51,1,0,0,0,1
36.7,89,7276,72,0,1,0,0,0
37.8,69,10120,33,0,1,1,0,0
12.7,75,13104,44,0,0,0,0,1
37.9,77,338,15,1,1,1,1,0
13.1,91,8262,40,0,0,0,0,1
10.4,45,12129,27,1,0,1,0,1
33.2,81,2671,47,0,1,0,1,0
26.1,72,2680,18,1,0,1,1,0
32.5,32,14390,56,1,1,0,0,0
19.0,30,8797,19,0,0,1,0,0
23.5,91,2118,35,1,0,1,1,0
26.5,47,10778,85,1,0,0,0,0
36.4,64,11484,95,1,1,0,0,0
32.0,91,3616,60,0,1,0,0,0
18.7,62,510,68,1,0,0,1,0
15.3,36,10860,85,1,0,0,0,1
33.1,59,1253,92,1,1,0,1,0
13.7,58,12455,18,0,0,1,0,1
15.4,43,4508,88,1,0,0,0,1
32.0,72,6624,79,0,1,0,0,0
23.4,94,1912,94,1,0,0,1,0
26.1,39,667,72,1,0,0,1,0
34.8,72,5012,91,1,1,0,0,0
33.6,68,12993,24,0,1,1,0,0
10.8,94,11758,92,0,0,0,0,1
11.8,62,2499,41,0,0,0,1,1
16.6,45,1741,40,0,0,0,1,1
13.4,55,12626,49,1,0,0,0,1
24.6,31,7223,12,0,0,1,0,0
13.2,66,14746,63,1,0,0,0,1
27.5,33,5635,37,0,0,1,0,0
36.3,47,6375,89,0,1,0,0,0
18.8,40,14273,94,0,0,0,0,0
27.1,50,5413,30,1,0,1,0,0
18.9,89,11380,45,1,0,0,0,0
26.8,81,10326,32,0,1,1,0,0
19.7,79,7123,89,0,0,0,0,0
32.4,85,10381,17,0,1,1,0,0
19.2,52,2436,36,0,0,1,1,0
10.5,53,3608,85,1,0,0,0,1
23.9,36,1618,90,1,0,0,1,0
33.2,33,663,59,0,1,0,1,0
13.9,44,6976,97,0,0,0,0,1
39.5,40,13619,75,0,1,0,0,0
26.0,30,11805,70,0,0,0,0,0
32.7,39,11674,22,1,1,1,0,0
31.1,45,14592,83,1,1,0,0,0
29.6,44,7267,36,1,1,1,0,0
16.9,80,5871,75,1,0,0,0,1
33.9,74,2251,97,1,1,0,1,0
22.7,72,13660,81,0,0,0,0,0
24.8,75,8886,88,0,0,0,0,0
38.8,31,1754,47,0,1,0,1,0
14.6,57,4967,19,0,0,1,0,1
26.0,71,331,11,1,0,1,1,0
22.5,79,6613,20,1,0,1,0,0
23.8,73,14692,93,1,0,0,0,0
11.2,54,7590,23,1,0,1,0,1
31.8,35,13365,79,1,1,0,0,0
32.9,30,1827,19,0,1,1,1,0
30.2,47,2845,70,1,1,0,1,0
24.7,87,11469,30,1,0,1,0,0
23.3,55,1711,50,1,0,0,1,0
18.6,95,7431,23,0,0,1,0,0
28.6,50,10315,61,0,1,0,0,0
22.8,41,4214,39,0,0,1,0,0
33.7,37,7885,30,0,1,1,0,0
38.5,75,5683,15,1,1,1,0,0
12.7,59,12063,24,0,0,1,0,1
10.4,67,10931,83,0,0,0,0,1
39.6,39,6785,90,0,1,0,0,0
26.7,36,3814,30,0,0,1,0,0
23.8,37,4934,74,1,0,0,0,0
22.0,44,4433,47,1,0,0,0,0
16.7,55,13028,52,1,0,0,0,1
11.6,69,14968,57,0,0,0,0,1
11.1,44,14,82,1,0,0,1,1
22.7,62,3374,72,0,0,0,0,0
29.6,42,13924,15,1,1,1,0,0
20.9,86,6890,49,0,0,0,0,0
11.8,70,2643,67,1,0,0,1,1
34.7,39,2575,92,0,1,0,1,0
38.5,40,13120,87,0,1,0,0,0
33.6,70,7501,83,1,1,0,0,0
19.9,37,6569,87,1,0,0,0,0
37.7,70,8841,64,0,1,0,0,0
24.2,95,12952,49,1,0,0,0,0
39.7,64,7459,15,1,1,1,0,0
18.2,31,10899,34,0,0,1,0,0
20.1,43,5688,91,0,0,0,0,0
10.6,68,12422,94,1,0,0,0,1
16.9,30,12154,37,1,0,1,0,1
26.6,90,7339,77,1,1,0,0,0
12.6,82,7407,12,1,0,1,0,1
19.2,71,14031,80,0,0,0,0,0
37.4,68,1514,74,1,1,0,1,0
25.2,58,2634,14,0,0,1,1,0
37.6,52,3896,64,0,1,0,0,0
37.6,86,11710,20,1,1,1,0,0
22.2,77,10675,55,1,0,0,0,0
27.4,47,2906,15,0,0,1,1,0
17.0,67,3071,51,1,0,0,0,1
35.0,76,5563,79,1,1,0,0,0
13.9,63,3967,13,0,0,1,0,1
37.1,32,12104,51,1,1,0,0,0
16.7,82,6641,88,0,0,0,0,1
31.2,88,4372,84,0,1,0,0,0
29.7,90,2478,60,0,1,0,1,0
28.0,47,8167,89,1,0,0,0,0
14.3,75,9706,81,0,0,0,0,1
13.0,65,4510,98,0,0,0,0,1
36.1,74,13183,23,1,1,1,0,0
10.5,90,8658,84,0,0,0,0,1
21.7,51,2634,76,0,0,0,1,0
17.5,90,14650,38,1,0,1,0,1
30.7,32,13095,73,0,1,0,0,0
38.0,45,13342,63,1,1,0,0,0
30.6,74,1472,40,0,1,0,1,0
13.8,93,7168,75,0,0,0,0,1
38.3,57,6068,97,1,1,0,0,0
13.4,79,11824,40,1,0,0,0,1
21.2,36,1881,61,1,0,0,1,0
36.0,63,6003,96,0,1,0,0,0
20.3,46,14477,34,0,0,1,0,0
18.7,42,14592,65,1,0,0,0,0
17.4,90,6244,56,0,0,0,0,1
33.2,72,869,71,0,1,0,1,0
33.3,90,12394,59,1,1,0,0,0
31.6,57,13647,79,0,1,0,0,0
18.5,43,13542,21,1,0,1,0,0
15.2,86,1181,77,1,0,0,1,1
19.9,72,14568,64,1,0,0,0,0
38.7,38,4505,46,1,1,0,0,0
10.4,54,12098,95,0,0,0,0,1
25.9,87,162,94,1,1,0,1,0
34.2,54,930,20,0,1,1,1,0
28.0,62,527,58,1,0,0,1,0
10.1,51,10062,49,0,0,0,0,1
31.3,42,2854,22,0,1,1,1,0
27.6,70,5263,39,1,0,1,0,0
22.8,31,13961,74,0,0,0,0,0
17.9,41,6395,63,1,0,0,0,1
26.8,35,13767,62,0,0,0,0,0
32.4,30,2515,68,1,1,0,1,0
38.4,47,2562,66,0,1,0,1,0
29.7,47,10410,67,0,1,0,0,0
32.1,87,10694,48,0,1,0,0,0
17.1,81,4228,13,1,0,1,0,1
26.3,51,2772,59,0,0,0,1,0
20.4,53,5364,67,0,0,0,0,0
20.0,94,11953,27,1,0,1,0,0
24.1,84,7284,61,0,0,0,0,0
30.9,39,11225,87,0,1,0,0,0
20.5,80,13429,85,0,0,0,0,0
22.7,44,4807,70,1,0,0,0,0
15.6,35,10197,74,0,0,0,0,1
16.1,35,307,80,1,0,0,1,1
28.4,87,14946,94,1,1,0,0,0
24.9,40,5189,23,1,0,1,0,0
39.5,63,6684,47,0,1,0,0,0
27.4,46,6725,14,1,0,1,0,0
31.4,52,12620,57,1,1,0,0,0
39.8,94,4293,53,1,1,0,0,0
24.5,79,7470,23,0,0,1,0,0
15.3,76,2469,23,0,0,1,1,1
17.2,70,6272,69,0,0,0,0,1
35.4,63,6141,31,0,1,1,0,0
13.8,42,10234,85,1,0,0,0,1
17.0,35,2911,99,1,0,0,1,1
30.2,64,14841,86,0,1,0,0,0
11.2,89,151,20,1,0,1,1,1
36.8,42,12510,67,0,1,0,0,0
38.0,73,7054,88,1,1,0,0,0
28.3,64,6564,35,1,1,1,0,0
24.0,63,2909,92,1,0,0,1,0
23.0,78,8924,10,1,0,1,0,0
16.8,42,12070,49,0,0,0,0,1
35.2,94,758,66,1,1,0,1,0
11.5,77,14467,43,1,0,0,0,1
28.1,79,8394,60,1,1,0,0,0
13.7,60,2510,35,1,0,1,1,1
23.4,35,11918,25,1,0,1,0,0
15.9,90,7418,24,1,0,1,0,1
31.4,78,5525,73,0,1,0,0,0
30.7,33,11674,96,1,1,0,0,0
31.7,82,12444,48,0,1,0,0,0
11.4,75,7163,28,1,0,1,0,1
25.0,65,8294,100,1,0,0,0,0
11.9,83,3925,86,1,0,0,0,1
14.0,40,14799,88,0,0,0,0,1
24.4,64,7517,41,0,0,0,0,0
31.3,62,12949,62,0,1,0,0,0
18.9,55,13710,83,0,0,0,0,0
36.5,85,11324,24,0,1,1,0,0
26.3,74,11889,13,0,0,1,0,0
26.1,42,6212,96,0,0,0,0,0
17.3,64,2688,16,1,0,1,1,1
30.1,86,652,50,1,1,0,1,0
10.3,38,8405,39,1,0,1,0,1
10.7,43,11857,26,1,0,1,0,1
29.7,42,7535,21,1,1,1,0,0
39.9,58,6702,54,0,1,0,0,0
23.1,55,11630,83,0,0,0,0,0
16.3,95,12030,48,1,0,0,0,1
19.5,93,3346,20,1,0,1,0,0
14.5,89,13016,71,0,0,0,0,1
16.6,83,6223,85,1,0,0,0,1
13.8,43,6458,70,1,0,0,0,1
14.2,60,14463,35,0,0,1,0,1
10.6,93,6827,27,0,0,1,0,1
32.1,79,5520,60,0,1,0,0,0
34.6,71,5657,43,1,1,0,0,0
29.4,85,13001,44,0,1,0,0,0
36.9,56,6237,77,0,1,0,0,0
40.0,39,2366,56,0,1,0,1,0
37.8,76,13741,83,1,1,0,0,0
37.3,66,7693,37,1,1,1,0,0
26.3,45,11402,64,0,0,0,0,0
39.6,33,2041,92,0,1,0,1,0
16.9,58,4251,64,1,0,0,0,1
23.7,93,242,43,0,0,0,1,0
27.6,38,105,88,0,0,0,1,0
31.3,65,9717,33,1,1,1,0,0
32.9,91,10704,58,1,1,0,0,0
28.0,37,3952,87,0,0,0,0,0
13.1,52,4418,47,1,0,0,0,1
29.9,59,12572,11,1,1,1,0,0
15.3,80,6900,32,1,0,1,0,1
20.3,79,14612,77,1,0,0,0,0
34.5,49,14256,63,0,1,0,0,0
29.5,83,14955,11,1,1,1,0,0
31.8,68,12047,16,1,1,1,0,0
37.1,71,3419,78,1,1,0,0,0
11.7,31,13572,88,1,0,0,0,1
24.2,58,13291,81,0,0,0,0,0
34.2,49,13052,15,0,1,1,0,0
33.6,34,11945,94,0,1,0,0,0
29.0,54,7126,29,0,1,1,0,0
35.4,53,11330,58,1,1,0,0,0
34.6,58,2631,77,1,1,0,1,0
10.6,52,836,35,0,0,1,1,1
35.0,84,478,13,0,1,1,1,0
27.4,78,13567,20,1,1,1,0,0
34.3,93,13408,60,0,1,0,0,0
28.7,74,3256,58,1,1,0,0,0
34.9,35,6165,81,0,1,0,0,0
35.3,71,12216,87,0,1,0,0,0
12.2,44,765,71,0,0,0,1,1
39.9,30,9348,63,0,1,0,0,0
12.0,60,14121,55,0,0,0,0,1
26.8,52,2434,94,1,0,0,1,0
27.5,95,12542,81,0,1,0,0,0
27.9,58,8497,97,0,0,0,0,0
25.4,50,4852,80,1,0,0,0,0
25.9,84,8247,42,1,1,0,0,0
21.8,36,2362,37,0,0,1,1,0
24.2,45,11040,100,1,0,0,0,0
28.4,76,14261,59,0,1,0,0,0
17.6,52,2746,70,0,0,0,1,1
21.6,92,7001,40,1,0,0,0,0
33.2,79,11315,67,1,1,0,0,0
15.7,76,5608,66,0,0,0,0,1
12.3,51,10062,32,1,0,1,0,1
14.7,43,11397,43,1,0,0,0,1
15.6,53,14688,89,1,0,0,0,1
37.3,38,2546,74,1,1,0,1,0
27.1,48,5265,53,1,0,0,0,0
21.3,53,9985,43,1,0,0,0,0
34.1,47,4282,34,0,1,1,0,0
27.4,50,4026,63,1,0,0,0,0
13.7,66,13550,79,0,0,0,0,1
37.5,60,8900,39,0,1,1,0,0
25.8,42,830,96,1,0,0,1,0
22.1,39,9733,70,0,0,0,0,0
24.0,92,2426,27,0,0,1,1,0
26.0,44,12822,15,1,0,1,0,0
35.7,68,9002,10,0,1,1,0,0
17.0,76,6628,16,1,0,1,0,1
36.5,78,13151,79,0,1,0,0,0
29.5,50,505,49,1,1,0,1,0
31.3,73,14676,11,0,1,1,0,0
14.8,42,8722,50,0,0,0,0,1
